0.0; 0.0; 0.0; 0.0; 
0.0; -0.008559257820795363; -0.00851188014030263; 0.0; 
0.0; -0.009724218606227242; -0.008266594639986025; 0.0; 
0.0; -0.010288195857176774; -0.00755349299403657; 0.0; 
0.0; -0.010905485863707931; -0.007258080489133123; 0.0; 
0.0; -0.011271108107266614; -0.007000390052139649; 0.0; 
0.0; -0.011565133681766093; -0.007014684091155077; 0.0; 
0.0; -0.011773216031713107; -0.007166319563009171; 0.0; 
0.0; -0.011954207847712728; -0.007439647818990036; 0.0; 
0.0; -0.012122497403825816; -0.007766437778691182; 0.0; 
0.0; -0.012294280395164392; -0.008119236399352248; 0.0; 
0.0; -0.012475557749453414; -0.008478307883933167; 0.0; 
0.0; -0.012670510371058596; -0.008837008335663143; 0.0; 
0.0; -0.012880737911161955; -0.009192790032939935; 0.0; 
0.0; -0.01310704935432394; -0.009546162090928956; 0.0; 
0.0; -0.013349652461141504; -0.009898522257674736; 0.0; 
0.0; -0.01360862384868522; -0.010251693073581647; 0.0; 
0.0; -0.01388401405048778; -0.01060745243896355; 0.0; 
0.0; -0.014175953331220792; -0.010967458502213034; 0.0; 
0.0; -0.014484669322181065; -0.011333200326264059; 0.0; 
0.0; -0.014810501597865788; -0.011706026405380987; 0.0; 
0.0; -0.01515390347600909; -0.012087168895454137; 0.0; 
0.0; -0.015515449258072467; -0.01247777606691114; 0.0; 
0.0; -0.015895846033687988; -0.012878939784840338; 0.0; 
0.0; -0.016295955055249056; -0.013291724645753344; 0.0; 
0.0; -0.016716825764780063; -0.013717199224878018; 0.0; 
0.0; -0.017159748152336896; -0.01415647448677737; 0.0; 
0.0; -0.017626331355808045; -0.014610754157884709; 0.0; 
0.0; -0.018118620111244432; -0.015081404528515807; 0.0; 
0.0; -0.018639266060029414; -0.015570053464282307; 0.0; 
0.0; -0.01919177828400509; -0.016078731818851; 0.0; 
0.0; -0.01978088769175379; -0.016610073914080536; 0.0; 
